fold,emocao,regra,consequente,confianca,suporte
1,amusement,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=0.98, suporte=174.8]",baixa,0.9771,174.78
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=0.98, suporte=160.5]",baixa,0.9751,160.51
1,amusement,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(amusement) é ALTA  [conf=0.94, suporte=141.3]",alta,0.9435,141.35
1,amusement,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=0.97, suporte=126.5]",baixa,0.9704,126.52
1,amusement,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=125.6]",baixa,1.0,125.62
1,amusement,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é ALTA  [conf=0.57, suporte=119.0]",alta,0.5696,119.0
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=116.4]",baixa,1.0,116.36
1,amusement,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=0.96, suporte=108.7]",baixa,0.9633,108.74
1,amusement,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=99.8]",baixa,1.0,99.85
1,amusement,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=98.4]",baixa,1.0,98.37
1,amusement,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=97.1]",baixa,1.0,97.15
1,amusement,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=96.9]",baixa,1.0,96.9
1,amusement,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é ALTA  [conf=0.84, suporte=88.7]",alta,0.843,88.66
1,amusement,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=0.93, suporte=79.6]",baixa,0.9277,79.59
1,amusement,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(amusement) é ALTA  [conf=0.73, suporte=68.2]",alta,0.7306,68.21
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=67.9]",baixa,1.0,67.89
1,amusement,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=62.5]",baixa,1.0,62.5
1,amusement,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(amusement) é ALTA  [conf=0.95, suporte=58.2]",alta,0.9504,58.18
1,amusement,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é ALTA  [conf=0.65, suporte=57.6]",alta,0.6496,57.65
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=56.8]",baixa,1.0,56.8
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=55.9]",baixa,1.0,55.9
1,amusement,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=54.9]",baixa,1.0,54.88
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=54.7]",baixa,1.0,54.73
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=49.9]",baixa,1.0,49.94
1,amusement,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=49.9]",baixa,1.0,49.87
1,amusement,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=49.0]",baixa,1.0,48.95
1,amusement,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=47.8]",baixa,1.0,47.77
1,amusement,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é ALTA  [conf=0.76, suporte=46.7]",alta,0.7632,46.72
1,amusement,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=46.0]",baixa,1.0,45.95
1,amusement,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=44.6]",baixa,1.0,44.63
1,amusement,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=43.4]",baixa,1.0,43.37
1,amusement,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=0.91, suporte=43.3]",baixa,0.9134,43.27
1,amusement,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=42.8]",baixa,1.0,42.85
1,amusement,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=42.1]",baixa,1.0,42.09
1,amusement,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=36.4]",baixa,1.0,36.43
1,amusement,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(amusement) é BAIXA  [conf=1.00, suporte=36.0]",baixa,1.0,35.98
1,anger,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.87, suporte=4499.4]",baixa,0.8709,4499.41
1,anger,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.98, suporte=2228.3]",baixa,0.9774,2228.35
1,anger,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.95, suporte=1895.1]",baixa,0.9466,1895.13
1,anger,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.74, suporte=1737.1]",baixa,0.7362,1737.15
1,anger,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é ALTA  [conf=0.75, suporte=1677.1]",alta,0.7517,1677.09
1,anger,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.98, suporte=1514.3]",baixa,0.979,1514.32
1,anger,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.96, suporte=1483.9]",baixa,0.9625,1483.92
1,anger,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.90, suporte=1459.2]",baixa,0.8993,1459.19
1,anger,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=1100.6]",baixa,0.9855,1100.62
1,anger,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.98, suporte=1070.3]",baixa,0.9823,1070.34
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=1065.6]",baixa,0.9963,1065.6
1,anger,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.98, suporte=1055.4]",baixa,0.9811,1055.43
1,anger,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=973.9]",baixa,0.9919,973.85
1,anger,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.87, suporte=930.5]",baixa,0.8709,930.5
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.96, suporte=901.7]",baixa,0.9575,901.7
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=881.3]",baixa,0.9909,881.33
1,anger,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=870.8]",baixa,0.9908,870.78
1,anger,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.98, suporte=692.5]",baixa,0.9831,692.51
1,anger,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.97, suporte=686.6]",baixa,0.9711,686.61
1,anger,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é ALTA  [conf=0.57, suporte=635.6]",alta,0.57,635.58
1,anger,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.94, suporte=596.6]",baixa,0.9438,596.63
1,anger,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=588.1]",baixa,1.0,588.14
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.97, suporte=585.7]",baixa,0.9727,585.65
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=564.5]",baixa,0.9858,564.55
1,anger,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é ALTA  [conf=0.77, suporte=549.1]",alta,0.7699,549.07
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=540.7]",baixa,1.0,540.67
1,anger,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=535.8]",baixa,1.0,535.76
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=525.6]",baixa,1.0,525.6
1,anger,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=449.7]",baixa,0.9913,449.72
1,anger,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.89, suporte=445.5]",baixa,0.8894,445.45
1,anger,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=423.1]",baixa,1.0,423.06
1,anger,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.90, suporte=423.1]",baixa,0.8965,423.06
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=398.1]",baixa,1.0,398.07
1,anger,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.98, suporte=394.8]",baixa,0.984,394.85
1,anger,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.94, suporte=381.2]",baixa,0.945,381.19
1,anger,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.95, suporte=377.1]",baixa,0.953,377.06
1,anger,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.94, suporte=328.7]",baixa,0.9423,328.69
1,anger,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.97, suporte=310.8]",baixa,0.9749,310.76
1,anger,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.58, suporte=303.2]",baixa,0.5835,303.21
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.96, suporte=302.9]",baixa,0.9631,302.9
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=284.6]",baixa,0.9861,284.65
1,anger,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=269.6]",baixa,0.9853,269.64
1,anger,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=258.1]",baixa,1.0,258.13
1,anger,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.90, suporte=235.6]",baixa,0.905,235.61
1,anger,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=182.3]",baixa,1.0,182.34
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=179.6]",baixa,1.0,179.63
1,anger,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=178.4]",baixa,1.0,178.44
1,anger,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é ALTA  [conf=0.62, suporte=175.3]",alta,0.6246,175.28
1,anger,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.95, suporte=169.4]",baixa,0.953,169.42
1,anger,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=165.5]",baixa,1.0,165.45
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=154.9]",baixa,1.0,154.89
1,anger,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.92, suporte=142.1]",baixa,0.9159,142.08
1,anger,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.78, suporte=134.3]",baixa,0.7847,134.3
1,anger,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=133.7]",baixa,1.0,133.71
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=132.9]",baixa,1.0,132.9
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=126.9]",baixa,1.0,126.9
1,anger,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=122.2]",baixa,0.9867,122.24
1,anger,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.66, suporte=119.6]",baixa,0.6565,119.58
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=105.6]",baixa,1.0,105.58
1,anger,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é MEDIA  [conf=0.96, suporte=103.2]",media,0.957,103.2
1,anger,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=102.5]",baixa,1.0,102.54
1,anger,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.93, suporte=99.0]",baixa,0.9254,99.03
1,anger,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.92, suporte=93.7]",baixa,0.9248,93.73
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=91.0]",baixa,1.0,91.0
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.98, suporte=87.0]",baixa,0.9818,86.98
1,anger,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.91, suporte=86.2]",baixa,0.9078,86.21
1,anger,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=76.6]",baixa,0.9875,76.64
1,anger,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(anger) é ALTA  [conf=0.78, suporte=73.4]",alta,0.776,73.37
1,anger,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=0.83, suporte=72.7]",baixa,0.8293,72.71
1,anger,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=71.6]",baixa,1.0,71.55
1,anger,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=71.5]",baixa,1.0,71.47
1,anger,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.99, suporte=68.5]",baixa,0.9861,68.46
1,anger,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=68.4]",baixa,1.0,68.41
1,anger,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.70, suporte=67.5]",baixa,0.6961,67.54
1,anger,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é ALTA  [conf=0.70, suporte=66.2]",alta,0.703,66.2
1,anger,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=0.92, suporte=62.4]",baixa,0.9176,62.36
1,anger,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=61.9]",baixa,1.0,61.91
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=61.8]",baixa,1.0,61.84
1,anger,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(anger) é BAIXA  [conf=1.00, suporte=60.0]",baixa,1.0,59.96
1,anger,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(anger) é ALTA  [conf=0.62, suporte=59.8]",alta,0.6162,59.8
1,annoyance,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.76, suporte=3147.5]",baixa,0.7589,3147.48
1,annoyance,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.80, suporte=2099.7]",baixa,0.8011,2099.75
1,annoyance,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.67, suporte=1806.6]",baixa,0.6714,1806.57
1,annoyance,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.95, suporte=1711.0]",baixa,0.9452,1711.03
1,annoyance,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(annoyance) é ALTA  [conf=0.62, suporte=1704.2]",alta,0.6179,1704.18
1,annoyance,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.90, suporte=1614.1]",baixa,0.895,1614.1
1,annoyance,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.78, suporte=1539.8]",baixa,0.7835,1539.83
1,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.98, suporte=1538.2]",baixa,0.9846,1538.19
